gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,deg_category
ENSG00000280997.1,39.75397866794352,-1.9414329181531296,NA,5.723352297151799,0.0024621137694795896,0.0038497653127355946,general_activation
ENSG00000269473.1,55.083332995170515,-0.4776296211413078,NA,5.72100350463633,0.0024678011891457346,0.0038582905405756007,general_activation
ENSG00000111011.17,11700.832470643514,-0.49875859747138207,NA,5.718072978276253,0.0024749165204112464,0.003869046403729499,general_activation
ENSG00000226025.9,104.13331422654589,-0.7579663292756228,NA,5.71623512789998,0.0024793897828634644,0.0038756702549808965,general_activation
ENSG00000179889.18,254.3722054025108,-0.26702077964499643,NA,5.71520626175362,0.0024818977006052113,0.003879220998850511,general_activation
ENSG00000259032.2,260.55773359996624,-0.4227276764243276,NA,5.715007771871876,0.0024823818360534826,0.0038796081837750144,general_activation
ENSG00000260719.1,157.5251357567565,1.5397190752617345,NA,5.7144807202707595,0.002483667844137638,0.0038812483879914904,general_activation
ENSG00000233170.4,111.76628022985457,-1.2835403442460285,NA,5.711968835955824,0.0024898064405334407,0.0038904707378740965,general_activation
ENSG00000279330.1,167.536022934968,-0.47624878469613396,NA,5.710696251057715,0.0024929224693408794,0.0038949688395585862,stimulation_specific
ENSG00000164008.15,603.0060578864106,-0.4516858299550872,NA,5.707800768193065,0.002500027516201098,0.003905697976091015,general_activation
ENSG00000117625.13,2396.3878289000945,0.2896979949653437,NA,5.7073677883343965,0.0025010917991192235,0.003906988712379482,general_activation
ENSG00000214973.3,72.30204698554662,-0.6695961361636146,NA,5.707219473942385,0.0025014564712399936,0.003907186435660412,general_activation
ENSG00000146282.17,2295.538406400993,-0.30329226660683534,NA,5.707052789702658,0.002501866377153094,0.003907454768162394,general_activation
ENSG00000174238.14,2256.3030062024172,-0.7432211356074813,NA,5.706619222096012,0.00250293292559622,0.00390874850675999,general_activation
ENSG00000102024.17,52.429134879795996,2.0561734585994067,NA,5.704043424756441,0.0025092790410806646,0.003918286141795957,general_activation
ENSG00000276957.1,25.385360275930918,2.7375480697711896,NA,5.702491774041421,0.002513110043661977,0.003923889397731133,general_activation
ENSG00000135912.10,1402.7263843088617,-0.12395934151973298,NA,5.702396444677429,0.0025133456099666017,0.003923889397731133,general_activation
ENSG00000179144.4,10743.769636142055,-0.2874551846321415,NA,5.701320680566307,0.002516005509632143,0.003927668418289903,general_activation
ENSG00000124783.13,11589.851894923764,-0.43727645062312137,NA,5.6972560146687465,0.002526082299144382,0.003943023925516913,general_activation
ENSG00000169592.14,2896.3785958078583,-0.16423244216169824,NA,5.695808583390121,0.002529680844893493,0.003948265423692431,general_activation
ENSG00000166780.10,33.310554794571416,2.277946230004982,NA,5.695005876918457,0.002531678814099447,0.003951008020862761,general_activation
ENSG00000279026.1,25.492702880300016,-2.020676400567489,NA,5.694117196957654,0.0025338927014202308,0.003954087032170596,general_activation
ENSG00000197405.7,38.16365269863227,-0.7869448722706177,NA,5.690875360661429,0.0025419859859031903,0.0039663392629715084,stimulation_specific
ENSG00000023608.4,1047.3114077034393,0.0816819083272276,NA,5.689338207282291,0.0025458329598783387,0.003971964144476472,general_activation
ENSG00000100068.12,471.5886045514268,0.055548675387296624,NA,5.6881021711631234,0.002548930759107817,0.0039764192182678276,general_activation
ENSG00000197121.14,2260.449379341237,0.9995377411615506,NA,5.686970981541998,0.0025517692457055407,0.003980468946960829,general_activation
ENSG00000089127.12,808.7943023329433,1.5123997094666215,NA,5.685950488252621,0.0025543328013381524,0.003984089085634358,general_activation
ENSG00000260912.1,146.05734547943356,0.9359562176157706,NA,5.684697502234338,0.002557484083215253,0.003988625147839033,general_activation
ENSG00000127481.14,29792.844116517124,0.5691590903810221,NA,5.681553888483676,0.002565408251065158,0.004000603383063694,general_activation
ENSG00000170315.13,32881.45717557801,-0.8488628738060319,NA,5.680225951554458,0.002568763323691957,0.004005454783521952,general_activation
ENSG00000170085.17,709.0768984674623,0.5767848449613255,NA,5.680117397287144,0.002569037792289911,0.004005502154059614,general_activation
ENSG00000164741.14,45.08306517206158,0.7493783040939741,NA,5.67999053901348,0.002569358579629485,0.004005621726365176,general_activation
ENSG00000132376.19,2128.9409118228973,-0.3024504552242938,NA,5.679185138345314,0.002571396179759529,0.004008417527296844,general_activation
ENSG00000196704.11,3991.9204252857744,0.3164772903744382,NA,5.676023862661616,0.002579410319171754,0.004020528432523602,general_activation
ENSG00000100890.15,967.8109282980928,-0.057065270861456845,NA,5.675903439317931,0.0025797161203761636,0.004020623186947748,general_activation
ENSG00000260648.3,13.494737643654227,4.975847011871229,NA,5.674460891715743,0.0025833822548740385,0.004025863421293516,general_activation
ENSG00000228506.1,350.80245312136736,0.6662896898020637,NA,5.674387459180508,0.0025835690243535656,0.004025863421293516,general_activation
ENSG00000136436.14,5910.62059906179,-0.41271565902925067,NA,5.672660928326571,0.0025879643851507827,0.0040323296202358855,general_activation
ENSG00000227627.2,170.7250708189155,0.6654952709324022,NA,5.671745065896694,0.002590299141958288,0.004035584251356262,general_activation
ENSG00000258824.2,90.32682681119405,1.448079674815427,NA,5.6715551186964825,0.0025907836396735335,0.0040359559072567575,general_activation
ENSG00000017260.19,5738.088279218786,-0.16998811026940253,NA,5.669237130870484,0.002596703770667016,0.004044794387911318,general_activation
ENSG00000141556.20,2353.7481746265908,0.4770193738486706,NA,5.668166182255628,0.0025994437490378776,0.004048678048757743,general_activation
ENSG00000066117.14,2929.3723919585614,-0.3965401794240712,NA,5.667954966835238,0.002599984492223177,0.004049135951160894,general_activation
ENSG00000143776.18,208.09271054649432,0.754943569529356,NA,5.667542358427831,0.0026010411713436633,0.0040503971931817725,general_activation
ENSG00000134202.10,2149.8246776458946,0.5309718209210009,NA,5.666777637431866,0.0026030007900559983,0.004053064139369858,general_activation
ENSG00000137801.10,601.1348988314367,0.2736940904142781,NA,5.66506820983959,0.0026073868351306454,0.004059508345777409,general_activation
ENSG00000242853.3,28.55386777932965,1.0688230351165904,NA,5.660102955834635,0.0026201705884486503,0.004079024699406351,general_activation
ENSG00000103723.13,47.628332245501106,1.5796075045981721,NA,5.659843704573647,0.002620839867032973,0.004079679588124748,general_activation
ENSG00000204991.10,39.196820562480376,1.370475469686446,NA,5.6591706172346505,0.002622578333112046,0.004081998524743306,general_activation
ENSG00000161533.11,4171.676827310849,0.05018556551641839,NA,5.658577674992925,0.0026241107984009073,0.004083996415189576,general_activation
ENSG00000140743.7,4223.0867352296145,-0.5516414446059117,NA,5.6563225205502405,0.0026299478340160434,0.004092477338845292,general_activation
ENSG00000180066.9,41.4963449648874,1.4704873266997018,NA,5.656214319883575,0.002630228232128629,0.004092477338845292,general_activation
ENSG00000083544.14,2994.7304871899396,-0.49305522801501345,NA,5.656183442024439,0.00263030825672159,0.004092477338845292,general_activation
ENSG00000249476.1,377.9243300353947,-1.0595831905849886,NA,5.652788699493931,0.002639121798625546,0.0041058009779527125,general_activation
ENSG00000184068.2,233.9173889116354,-0.5079272635864428,NA,5.651191377330616,0.002643279506390773,0.0041118794861951455,general_activation
ENSG00000159461.14,5698.476472482339,-0.21426623210952903,NA,5.650252978580199,0.002645725282852117,0.004115294018161445,stimulation_specific
ENSG00000071553.16,2594.509385688868,-0.003923501338687759,NA,5.649451242689804,0.002647816746983838,0.00411815683992084,general_activation
ENSG00000178761.14,3533.665224868498,0.10060913778000852,NA,5.649305180048489,0.002648197962465345,0.004118359416608824,general_activation
ENSG00000162601.9,5452.936369391915,0.1331671389199632,NA,5.6444847676971985,0.002660811257244395,0.0041375829367365224,general_activation
ENSG00000065882.15,4855.526331265239,0.46578485733268193,NA,5.644251432368857,0.0026614234054368148,0.00413814270259789,general_activation
ENSG00000229833.9,1127.6546303825444,-0.1711799778614583,NA,5.644139760658194,0.0026617164249463326,0.004138206208751239,stimulation_specific
ENSG00000105732.12,1138.5639372551555,-0.4655390135720813,NA,5.643111536371861,0.002664416007638514,0.004142010864470256,general_activation
ENSG00000196263.7,81.82645802260208,0.7315498422072165,NA,5.642389511194444,0.0026663133829992938,0.004144567833192991,general_activation
ENSG00000166189.7,1677.0749990417114,-0.396267170023014,NA,5.642229105806227,0.002666735096567182,0.004144801543394324,general_activation
ENSG00000178927.17,4738.9695787144765,0.5370029668180565,NA,5.642109070238081,0.0026670507215774005,0.004144801543394324,general_activation
ENSG00000166716.9,2636.7755151219435,0.4590893191298319,NA,5.642044139549473,0.0026672214685096933,0.004144801543394324,general_activation
ENSG00000281195.1,573.5680207885911,0.006132444408676269,NA,5.641627741924812,0.002668316732972071,0.004145874818092496,general_activation
ENSG00000131061.13,275.86764262871407,0.6054236757751961,NA,5.64158947248644,0.002668417417958132,0.004145874818092496,general_activation
ENSG00000196284.15,1156.5823904445901,0.281695373869855,NA,5.632204255978418,0.002693229911602971,0.004184029428136397,general_activation
ENSG00000133983.14,1069.072925400201,-0.5165735096310259,NA,5.630665156532165,0.0026973219496997493,0.004189989889679373,general_activation
ENSG00000120690.15,12761.432757812854,0.19956921366227112,NA,5.630056363888884,0.0026989423557002385,0.0041921101805055296,general_activation
ENSG00000196632.10,217.85060648199791,1.3471768417866492,NA,5.62939080170001,0.00270071502930198,0.004194466556014148,general_activation
ENSG00000138434.16,4379.736158062506,0.2895647798931977,NA,5.628404728187381,0.002703343600342018,0.004198151649627379,general_activation
ENSG00000270640.1,67.83287183383696,1.222938679545292,NA,5.626133966900693,0.0027094069439195937,0.004207169563750997,general_activation
ENSG00000201321.1,40.20146310433562,1.251940254069546,NA,5.625217230413475,0.0027118588273509756,0.0042105784233919495,general_activation
ENSG00000272933.1,37.942616359222654,-0.514205760643068,NA,5.62411099585165,0.002714820630178169,0.0042147782915065045,stimulation_specific
ENSG00000159860.7,79.10903240368019,1.6706028153292323,NA,5.6235532262874495,0.0027163152710337965,0.004216699801122372,general_activation
ENSG00000173040.12,215.5171310491965,-0.21448198200172258,NA,5.621322044311955,0.0027223027299503703,0.004225594759599468,general_activation
ENSG00000100034.13,2012.7788070838199,-0.37848281695631486,NA,5.620254592586313,0.0027251721589858576,0.004229648645508174,general_activation
ENSG00000170142.11,3770.447908756804,-0.7203489095902262,NA,5.617712267229454,0.002732018966045255,0.004239874336372483,general_activation
ENSG00000203739.3,132.00701261968035,1.0792564200781298,NA,5.616625533624132,0.002734951168475344,0.004244023515336208,general_activation
ENSG00000089163.4,119.53552374594523,1.4182476352784639,NA,5.615360528294301,0.0027383685285854924,0.004248924693086982,general_activation
ENSG00000087077.13,538.2027296986303,0.17293099043190957,NA,5.612356653077626,0.002746501290715813,0.004261140794237165,general_activation
ENSG00000130669.17,345.64488400176555,0.8265726858539434,NA,5.609834855645942,0.0027533483807743817,0.00427136008021437,general_activation
ENSG00000226891.8,96.73972807832114,0.7822185939800145,NA,5.6093722960892585,0.0027546062427674526,0.004272907500124198,general_activation
ENSG00000213516.9,4532.793510051321,-0.43105462654909255,NA,5.608878195709108,0.002755950539634242,0.004274588691436475,general_activation
ENSG00000141905.18,384.3076391640958,0.7573911241447536,NA,5.607791340906356,0.002758909957559333,0.004278774445094854,general_activation
ENSG00000164076.16,22.40910226331006,0.2607904929267279,NA,5.605295981637898,0.002765717209444541,0.004288926422886498,general_activation
ENSG00000107551.20,204.86263666024757,1.8061132439981162,NA,5.6017224105181915,0.0027754964097633,0.004303684785430951,general_activation
ENSG00000228172.5,57.0805037324667,1.3183294155661445,NA,5.60017319663185,0.0027797471241589634,0.004309868698738529,general_activation
ENSG00000174943.10,905.633477420934,-0.40477627093523755,NA,5.599935780805381,0.002780399144604651,0.004310472363057376,stimulation_specific
ENSG00000166965.12,691.452709368516,1.0307368536170254,NA,5.596784471935923,0.002789068832038299,0.004323504584710796,general_activation
ENSG00000203666.12,177.19222789045673,-0.5517667931581772,NA,5.596324198476989,0.0027903374738395314,0.004325062618844499,general_activation
ENSG00000251441.2,65.76670639787964,2.0357659371265173,NA,5.59538372524098,0.002792931557800706,0.004328674618767433,general_activation
ENSG00000095627.9,41.91832560273243,-1.393054709894566,NA,5.595223877824884,0.002793372711816203,0.004328949494844073,general_activation
ENSG00000137210.13,2674.851421742658,0.09277058936862174,NA,5.594260747726825,0.0027960323449111517,0.004332662018884986,general_activation
ENSG00000174327.6,120.6201156469426,1.1342803404375446,NA,5.594164335981006,0.002796298726744672,0.00433266566951941,general_activation
ENSG00000171115.3,3891.882174413063,0.7194763023700346,NA,5.593585761151055,0.002797897864065937,0.0043347341341882575,general_activation
ENSG00000134480.14,6018.394072638885,-0.16328129509209366,NA,5.5933993289090616,0.002798413352605111,0.004335123488742554,stimulation_specific
ENSG00000100241.20,8425.468186646061,-0.2578562105678111,NA,5.5931290374624965,0.0027991608898738146,0.00433587221095236,general_activation
ENSG00000100288.19,348.86878042837617,-0.14693541203440838,NA,5.590664429974178,0.00280598683129433,0.004346035290376589,general_activation
ENSG00000197380.10,47.46259292917063,2.2253297320198624,NA,5.588174389636975,0.00281290090245593,0.004356332937835204,general_activation
ENSG00000253948.1,27.225289076240045,0.38641890720530636,NA,5.58730917079558,0.0028153075189079773,0.004359648616144183,general_activation
ENSG00000115750.16,1926.4087962183057,-0.45917333655882664,NA,5.586613334693098,0.002817244558434982,0.004362236573307987,general_activation
ENSG00000125388.19,180.74200266629472,0.5605595273964891,NA,5.585873883809873,0.0028193045395490464,0.00436501438758372,stimulation_specific
ENSG00000146250.6,30.72476475504502,-3.240462366264962,NA,5.585028245604711,0.002821662272130821,0.0043682526307232804,general_activation
ENSG00000279024.1,22.33464684390888,-0.31898470292705794,NA,5.582997551758907,0.0028273325008554237,0.004376617898220687,general_activation
ENSG00000078808.16,6081.649978561212,-0.10384023939454845,NA,5.582001110769362,0.002830119184520609,0.004380518375587927,general_activation
ENSG00000279048.1,75.50549349564764,-1.191896177418862,NA,5.58116431631613,0.002832461615054444,0.0043837305576764525,general_activation
ENSG00000255647.3,97.39797326834424,-1.233386888516086,NA,5.58098568771443,0.002832961911065436,0.004384091376893984,general_activation
ENSG00000215440.11,384.03442226044007,0.8859838211596346,NA,5.576409960069099,0.0028458090027307435,0.004403557353589015,general_activation
ENSG00000169884.13,161.18639133437333,0.9788152323013593,NA,5.57370991450383,0.0028534184022312014,0.0044149157062619284,general_activation
ENSG00000183283.15,11418.227665634433,-0.2394319192173914,NA,5.573219862270585,0.002854801772506802,0.004416639680101501,general_activation
ENSG00000246145.1,90.29414088004283,0.5109942353395187,NA,5.572534235466906,0.0028567384088810568,0.004419219201521318,general_activation
ENSG00000281912.1,70.51692690675074,0.03597747938448441,NA,5.572180764514457,0.0028577373676321803,0.00442034783701047,stimulation_specific
ENSG00000163584.17,6384.227120261239,-0.6549688300340945,NA,5.569092490704795,0.0028664808286584732,0.004433454325945857,general_activation
ENSG00000234261.3,15.662290686164889,2.8502624669206793,NA,5.567434059046372,0.002871187696287236,0.004440315719166294,general_activation
ENSG00000233757.6,360.08774273441753,-0.6111926325872681,NA,5.56689671090771,0.002872714501761092,0.0044422582900395325,general_activation
ENSG00000108055.9,12057.432055092226,0.20503222508450647,NA,5.566299793556814,0.0028744115615851567,0.004444463744993161,general_activation
ENSG00000181061.13,2193.470670703948,-0.56753854019707906,NA,5.564552651033982,0.0028793847889409816,0.004451733972726729,general_activation
ENSG00000164054.15,4893.739871657425,0.46963434514466224,NA,5.563446470232477,0.002882538178038578,0.004456189496148192,general_activation
ENSG00000003249.13,53.8859245610175,-1.2770366252004448,NA,5.562649205584382,0.0028848131806908316,0.004459286388012108,stimulation_specific
ENSG00000128641.18,3520.057299387654,0.1455429776595318,NA,5.561276524377737,0.0028887345434605418,0.004464927367258877,general_activation
ENSG00000267980.1,22.129658212048188,-1.284055473234838,NA,5.558325884966228,0.002897182579733957,0.004477563207142045,stimulation_specific
ENSG00000273402.1,26.147155687904057,-0.48045089748744413,NA,5.5577071626561745,0.0028989573327772526,0.004479884153957502,stimulation_specific
ENSG00000128268.11,25.28541001307871,2.663386911305025,NA,5.5546830322734735,0.0029076481801827004,0.00449289139706197,general_activation
ENSG00000196367.13,12374.349800858932,0.5351985359208193,NA,5.553875535900048,0.002909973399008684,0.0044960609620311185,general_activation
ENSG00000105341.18,1242.0133806020904,0.10005794942469529,NA,5.553482125636709,0.0029111069447461876,0.004497388906353318,general_activation
ENSG00000088448.14,4262.053032080375,-0.07897478754715734,NA,5.5516695893233265,0.0029163354355574624,0.004505042313611781,general_activation
ENSG00000165118.14,1077.1678164155728,0.6469144536196421,NA,5.545746821341983,0.002933489031283788,0.004531113987515716,general_activation
ENSG00000175414.6,1620.3123963690282,1.0515388292091619,NA,5.545555621373049,0.0029340445429668137,0.004531545501184509,general_activation
ENSG00000196092.12,11.506753769534653,6.120668002363733,NA,5.5451540823560075,0.002935211531286963,0.0045329212524392115,general_activation
ENSG00000279616.1,35.89710629385048,-1.6857822627760617,NA,5.544199910702221,0.0029379865783096307,0.00453677987673483,stimulation_specific
ENSG00000279555.1,149.80431452288764,0.19349782655118702,NA,5.5425229972027585,0.00294287025168153,0.004543893567001685,general_activation
ENSG00000128487.16,982.7554248987564,0.790197053023067,NA,5.541779009491103,0.002945039685832846,0.004546815433673629,general_activation
ENSG00000188171.15,732.3262607683833,-0.3698238894793045,NA,5.541167780876325,0.00294682325262895,0.004549141070144974,general_activation
ENSG00000135625.7,44.09976946364675,-1.545533598195435,NA,5.539895044955523,0.002950540727431092,0.004554432980553094,general_activation
ENSG00000057468.6,55.95397268659402,-1.4933318165837133,NA,5.539804184854773,0.0029508063040365935,0.004554432980553094,stimulation_specific
ENSG00000203737.3,94.75961246546295,-0.7202780135391136,NA,5.539489891467049,0.002951725150687222,0.004555161817357208,general_activation
ENSG00000224831.3,149.46447392301775,-0.8557171894665064,NA,5.53945277394805,0.002951833684690832,0.004555161817357208,general_activation
ENSG00000162869.15,2148.2720197954927,0.3765244629299365,NA,5.537492103775554,0.002957572749997155,0.0045635889823651445,general_activation
ENSG00000159069.13,4443.82673883201,-0.15978275804889347,NA,5.537143549620838,0.002958594222308079,0.004564735914636665,general_activation
ENSG00000233264.2,145.33340367735912,0.09916114004999499,NA,5.534057375700738,0.0029676546791791627,0.00457828459954217,general_activation
ENSG00000169413.2,74.91399051517115,1.6196944065455536,NA,5.5316571139995485,0.0029747214883766968,0.0045887553698309444,general_activation
ENSG00000227946.1,87.09013670079486,0.9518168394296045,NA,5.525646741915665,0.002992494478334713,0.004615737793916029,general_activation
ENSG00000254837.2,351.9207750247378,0.8039643270761276,NA,5.525127419052825,0.002994035349502353,0.004617680459147897,general_activation
ENSG00000261884.2,647.5820231697154,-0.6512868107153025,NA,5.5241901707546885,0.0029968183392430074,0.004621538290290175,general_activation
ENSG00000125863.19,1419.613722407275,-0.7223226568159318,NA,5.523968535282932,0.002997476841405607,0.00462211942938038,general_activation
ENSG00000010017.12,5678.047599857973,0.42242945169976043,NA,5.523274992937685,0.0029995384065069066,0.004624863783780733,general_activation
ENSG00000269894.1,40.063060855458275,-0.8008056875413186,NA,5.522984801495878,0.0030004014451340357,0.004625759837903939,general_activation
ENSG00000256356.1,332.7950316679726,-1.8125943255221995,NA,5.521923779647355,0.003003559170306594,0.004630193140885976,general_activation
ENSG00000284753.1,383.2516082485658,-0.07021483486991097,NA,5.52159087588731,0.003004550647341883,0.004631286504121764,general_activation
ENSG00000229897.2,50.87106313657091,0.3599301524828625,NA,5.517580758459937,0.0030165207999417348,0.004649300866633218,stimulation_specific
ENSG00000147316.12,4385.044705035777,-0.4032643429844008,NA,5.5141733111888485,0.0030267311998926753,0.004664599830037453,general_activation
ENSG00000273173.5,98.97716944167281,-0.5577360549833851,NA,5.511646336031457,0.003034326617181527,0.00467586625861103,stimulation_specific
ENSG00000164742.15,22.54461163034775,2.6456062949796104,NA,5.510123360343454,0.0030389139072376555,0.004682495513405627,general_activation
ENSG00000204778.4,46.514232911254005,-1.2959043063980276,NA,5.5094345684085555,0.0030409909703738107,0.004685256015757603,general_activation
ENSG00000153563.15,9103.391674913008,0.40981618455699464,NA,5.507739411082325,0.00304610907295113,0.004692700890642888,stimulation_specific
ENSG00000139517.8,1275.335703976291,0.31467150801931437,NA,5.5046107665548645,0.003055578911731132,0.004706847830799576,general_activation
ENSG00000183092.16,106.88835858109908,1.2291098881047526,NA,5.5039360553062995,0.0030576251747367637,0.004709557829681837,general_activation
ENSG00000134007.3,71.85801730754262,-0.41994235616149944,NA,5.503774013224635,0.0030581168291391432,0.004709873032958549,general_activation
ENSG00000213693.4,202.79277798197379,-0.30666355011037705,NA,5.503252547037495,0.003059699579274259,0.004711868439929673,stimulation_specific
ENSG00000198839.9,2237.2801870124226,0.6025212883794047,NA,5.498033264502794,0.003075588404323204,0.004735892438298187,general_activation
ENSG00000277301.1,193.09875768695298,2.4185496579073718,NA,5.496947956060566,0.003078903187696527,0.004740551821176582,general_activation
ENSG00000131584.18,887.8386041883693,0.38081131821808123,NA,5.496670775753826,0.0030797503596147052,0.004741411333265532,general_activation
ENSG00000128165.8,168.53831171817362,-1.2398640879704481,NA,5.496135848773727,0.0030813859962026996,0.004743484446312036,stimulation_specific
ENSG00000276698.1,28.84321397999945,0.5424518636595205,NA,5.495430894854421,0.003083542909289768,0.004746359548020363,general_activation
ENSG00000139631.18,498.02690100527235,0.9661009901554066,NA,5.494087286486015,0.0030876582577873393,0.0047522483596220445,general_activation
ENSG00000188603.19,497.7760261462786,0.5891781432347024,NA,5.491918405368821,0.0030943134695908176,0.004762005246654834,general_activation
ENSG00000269044.2,334.3320211942263,-0.6658551969746098,NA,5.491796629310453,0.003094687584129739,0.004762005246654834,stimulation_specific
ENSG00000135390.18,6210.615998658081,0.09666529379037614,NA,5.491737867427431,0.0030948681264822554,0.004762005246654834,stimulation_specific
ENSG00000109501.13,226.25554779077262,-0.9315563840567207,NA,5.489114031607938,0.0031029409462764797,0.0047739790857300795,general_activation
ENSG00000240350.2,177.5414945234722,-1.0876150471526687,NA,5.488051341779712,0.0031062168156353476,0.004778571101957069,general_activation
ENSG00000205041.1,65.44141199898836,-0.7261296702484257,NA,5.48793970051715,0.0031065611732363184,0.004778652873341581,stimulation_specific
ENSG00000234964.4,160.59132557001396,-1.995974121313151,NA,5.485104931326715,0.0031153184179473735,0.004791674499814078,general_activation
ENSG00000167799.9,154.97191096424055,0.9531366507341077,NA,5.484978816759871,0.0031157086139927312,0.004791825525362767,general_activation
ENSG00000131669.9,3275.0038653182783,0.7065878237010387,NA,5.480770638700485,0.0031287579976095096,0.0048114439828293555,general_activation
ENSG00000162999.12,284.23068843480695,0.5365829945117436,NA,5.48057452232281,0.0031293675390018007,0.004811930408079043,general_activation
ENSG00000107736.20,501.5094109497535,1.3553949506178877,NA,5.479061401769117,0.0031340745869612202,0.004818716759302316,general_activation
ENSG00000102316.16,4546.4204733212855,0.7661943463999998,NA,5.477028158133684,0.003140411312136259,0.004828007273014428,general_activation
ENSG00000120963.11,3369.4942106732365,-0.3794659380044202,NA,5.475500519446441,0.003145181107217767,0.004834887303929139,general_activation
ENSG00000006712.14,3258.3211626346742,-0.45402801695828365,NA,5.474855355160946,0.0031471978000979176,0.004837534273099179,general_activation
ENSG00000099804.8,1231.332799547336,-0.13368583276714138,NA,5.4747178471260884,0.0031476278057592194,0.004837742089773231,general_activation
ENSG00000178773.14,94.19983934650409,-1.1587511325517057,NA,5.474455587550725,0.0031484480962674375,0.0048385496590886545,general_activation
ENSG00000260949.1,42.821677607024,-1.432062257983556,NA,5.474253675756523,0.003149079784507123,0.004839067259458927,general_activation
ENSG00000103253.18,323.8852674249534,0.21306724343865213,NA,5.473398851634279,0.003151755601543705,0.0048426361983143216,general_activation
ENSG00000221838.9,451.4394217387467,0.510748798809806,NA,5.473323201952031,0.003151992518841881,0.0048426361983143216,general_activation
ENSG00000064999.14,1375.109027783139,-0.3259368649136427,NA,5.469188322065075,0.0031649703879681086,0.004862119833978343,general_activation
ENSG00000249806.1,289.9591555586712,-0.7918620164325858,NA,5.46748135349049,0.0031703442264180808,0.00486991938177672,stimulation_specific
ENSG00000116918.13,2543.1579367284126,-0.4437085508872597,NA,5.466532820857233,0.0031733344997535704,0.004874056452728949,general_activation
ENSG00000127314.17,11243.56959348064,-0.38444154696822724,NA,5.464156964470529,0.0031808374063324106,0.00488512324173279,general_activation
ENSG00000138032.20,2327.4854204757676,-0.39610147645635774,NA,5.4632258889482666,0.003183782783551483,0.004889143932785843,general_activation
ENSG00000285184.2,45.52482391296983,1.4099014061356734,NA,5.463141063914482,0.0031840512620159842,0.004889143932785843,general_activation
ENSG00000090863.11,14327.199401689644,0.38861957579776385,NA,5.462231963118841,0.0031869301311833035,0.004893106610471371,general_activation
ENSG00000278558.4,20.03404551532693,2.845691100322646,NA,5.460259666887902,0.003193185210714252,0.004902251782937681,general_activation
ENSG00000137601.16,2137.173735095822,-0.03998760571444707,NA,5.4570832594770895,0.003203286106950592,0.0049172988788642865,general_activation
ENSG00000159579.13,3030.1272737801496,-0.09823398568377728,NA,5.4538336525794575,0.0032136543726196377,0.004932753554830068,general_activation
ENSG00000136158.11,114.32787154292325,-0.6202289104317719,NA,5.453396548155317,0.0032150516838882846,0.0049344367875614244,general_activation
ENSG00000048740.18,15325.77464156799,-0.18143982727161764,NA,5.451895324526865,0.003219855554663592,0.004941347578044473,stimulation_specific
ENSG00000105656.12,1283.3001362806217,0.6773364691623563,NA,5.450331369578967,0.0032248681508169983,0.004948577366271456,general_activation
ENSG00000103494.13,933.2608604401161,-0.644005620826582,NA,5.450169726246515,0.003225386695430974,0.004948910301264355,general_activation
ENSG00000100941.8,8868.8475027607,-0.7108588386171241,NA,5.448075552064134,0.003232112603901654,0.00495876662584388,general_activation
ENSG00000261423.1,223.00455395744933,-0.5292025601445494,NA,5.441487166325973,0.003253368535106557,0.00499091125185553,general_activation
ENSG00000172270.19,4727.109836799789,-0.11844567705562706,NA,5.44124264489982,0.0032541602368117224,0.004991659140594538,general_activation
ENSG00000163155.11,265.1653370059252,1.1687400489917095,NA,5.4391650624448795,0.0032608950868396984,0.005001522420323343,general_activation
ENSG00000006695.10,1247.2037102321956,-0.2994807385638628,NA,5.438584636743147,0.003262779243852679,0.005003944616039482,general_activation
ENSG00000174796.12,1773.9996439674783,-0.27456333503224434,NA,5.438167055569277,0.00326413548521394,0.0050055567995851554,general_activation
ENSG00000168152.12,495.3487700413293,0.5228455740908444,NA,5.437391530782621,0.0032666558389557203,0.005008953683167947,general_activation
ENSG00000172409.5,1516.5912158338942,-0.5744935861594276,NA,5.4335762910194285,0.0032790845437237425,0.00502754156428166,general_activation
ENSG00000258102.3,56.17356987736848,1.2456785944375004,NA,5.432525487261568,0.0032825163729161334,0.005032333116550238,general_activation
ENSG00000147180.16,160.51125438416676,-0.9337653552829714,NA,5.431025488045987,0.0032874217446488977,0.005039382609032079,stimulation_specific
ENSG00000178093.13,165.86275730254158,0.882603098076816,NA,5.430915710702903,0.0032877810449678264,0.005039462632908839,general_activation
ENSG00000262655.3,1170.3588861170776,-1.0274034456153975,NA,5.430164330900135,0.003290241407847476,0.005042762818976098,general_activation
ENSG00000213842.2,58.44900723451017,0.5714204964988359,NA,5.429882639393572,0.0032911642916534757,0.005043706203402459,general_activation
ENSG00000122862.4,39087.01903227683,0.6580678398577674,NA,5.426753265335609,0.0033014350477243966,0.005058865424035151,general_activation
ENSG00000108469.14,1096.8362471325333,0.606511226215312,NA,5.426680982041092,0.0033016726807688274,0.005058865424035151,general_activation
ENSG00000196365.11,8230.593295125629,0.026180759583153145,NA,5.42535506034579,0.0033060348556294755,0.005065076274939753,general_activation
ENSG00000143942.4,638.5388976691295,-1.2112699053693918,NA,5.424687982331431,0.0033082317673914195,0.005067968941644249,general_activation
ENSG00000149196.15,2125.5383849773343,-0.11882288362038596,NA,5.424067204419457,0.003310277569240303,0.00507062960060052,general_activation
